Gene_name,stat
Scmh1,5.257
Adrb2,5.252
Exoc8,5.25
Tdrd7,5.249
Praf2,5.238
Akr1c14,5.235
Btd,5.234
Atraid,5.23
Rab8a,5.229
Slc45a3,5.224
Adamts13,5.217
Hspb8,5.215
Fundc1,5.212
Creld1,5.209
Plvap,5.207
Calhm1,5.2
Gm5105,5.197
Vangl2,5.195
Nfic,5.19
Aldoc,5.188
Ankrd40,5.188
Mogat2,5.188
Fgd4,5.179
Bicd1,5.176
Ciao2b,5.172
Kcnab2,5.171
DPCD,5.169
Tnfrsf1a,5.166
Desi1,5.155
Eml6,5.155
Cnppd1,5.152
Fam174a,5.152
Tom1l1,5.149
Uvrag,5.149
Psmb9,5.141
Creb5,5.134
Fchsd2,5.134
Slc43a1,5.132
Mib2,5.129
Ogdhl,5.127
Kif3b,5.126
Pde10a,5.124
Man1a2,5.122
Fdft1,5.12
Araf,5.119
Yipf7,5.114
Rpn1,5.112
Zfp820,5.112
Ctsd,5.111
Rufy1,5.106
Axl,5.101
Ctsw,5.099
Pgap3,5.099
Raly,5.093
Bves,5.088
Cbr4,5.08
Rnf170,5.079
Tspyl5,5.073
Nnmt,5.072
Tmprss6,5.07
Trpc1,5.069
Ptpdc1,5.066
Xaf1,5.063
Bbs7,5.059
Chmp4c,5.059
Capn2,5.054
R3hdm2,5.054
Zfp111,5.054
Foxn3,5.053
Wnt10b,5.052
Dlg3,5.051
Zfp414,5.05
Kctd13,5.049
Fgf10,5.048
Nxt2,5.046
Cntln,5.044
Rtp4,5.044
Zmat1,5.042
Chst14,5.041
Fam8a1,5.041
Trim7,5.041
B4galt4,5.04
Nudt12,5.03
Srp72,5.029
Kctd17,5.025
Thtpa,5.025
Stac2,5.024
1810058I24Rik,5.023
Erp29,5.018
Nf2,5.015
Eef2k,5.014
Ube2r2,5.013
Gse1,5.012
Slc25a35,5.007
Erp44,5.006
Uba7,5.006
Hspa4l,5.005
Col1a1,5.003
Mbd5,5
Neo1,5
Rhbdd1,5
Rab29,4.996
Ypel1,4.994
Tor4a,4.993
Pex13,4.992
Golph3l,4.99
Uap1,4.986
Mtch1,4.985
Osgin2,4.985
Tax1bp1,4.985
Frs3,4.984
Hsp90b1,4.984
Tent5b,4.972
Ctdsp1,4.97
Akap7,4.968
Itgae,4.966
Atat1,4.957
Dalrd3,4.955
Ephx1,4.954
Map1lc3b,4.95
Clstn1,4.945
Fam124a,4.944
Akirin1,4.943
Ids,4.94
Nfatc3,4.94
Lca5,4.938
Acad11,4.93
Serpinb1b,4.924
Icmt,4.922
Agpat4,4.921
Epb41l1,4.921
Odf2,4.921
Tmem241,4.921
Mta1,4.914
Higd2a,4.912
Galc,4.911
Mmab,4.909
Plpp6,4.904
H2-Ke6,4.903
Zfp14,4.902
Insig2,4.898
Cdk5rap3,4.896
Dcaf12,4.893
H2-T22,4.888
Wdr72,4.883
Cdkn1b,4.882
Pygb,4.879
Hoxa1,4.878
Dhx32,4.877
Ccdc173,4.876
Arl2,4.874
Hoxa13,4.873
Ptgds,4.871
Bco2,4.867
Unc13b,4.867
Cdadc1,4.862
Clca2,4.862
Pgm2,4.86
Calhm5,4.856
Fam172a,4.855
Man2c1,4.852
P2rx6,4.85
Tmcc3,4.849
Ccdc88b,4.839
Gm14325,4.839
Armcx6,4.837
Pdp2,4.836
9330159F19Rik,4.834
Bst2,4.834
Gmppa,4.832
Rdm1,4.832
Rfx5,4.827
Sspn,4.827
Lamc1,4.826
Magee1,4.826
Lrrc32,4.825
Cacna1b,4.823
Yipf5,4.821
Ubxn7,4.82
Lrrfip2,4.816
Slc39a8,4.816
Ggh,4.815
Nme5,4.815
Ptgis,4.815
Gpr35,4.812
Zfyve27,4.812
Eif2ak3,4.808
Syn1,4.808
Ddr2,4.806
Sugct,4.804
Urod,4.804
Sgsh,4.803
Ulk3,4.803
Snx13,4.802
Ttc8,4.802
Dazap2,4.8
Ly75,4.796
Pcbd2,4.79
Cluap1,4.789
Dzank1,4.789
Zfr2,4.788
Akap12,4.785
Mbnl1,4.772
Gzmn,4.771
Lama1,4.77
Sri,4.759
Aebp2,4.756
Pign,4.756
Asb15,4.755
Parp16,4.755
Poldip2,4.752
Parp12,4.75
C2cd5,4.745
Ctps2,4.737
Rapgef2,4.736
Enpp3,4.735
Zc3h12b,4.734
Sec63,4.732
Iqce,4.731
Slc35f5,4.731
Zfp994,4.731
Serpinh1,4.728
Ppip5k1,4.727
Yaf2,4.726
Ets1,4.722
Map3k20,4.721
Rab5c,4.721
Prkacb,4.718
Ssr3,4.718
Septin5,4.717
Dip2a,4.715
Mapk3,4.714
Dclk2,4.71
Mks1,4.71
Ptpn13,4.709
Agbl5,4.704
Mta3,4.703
Sorl1,4.702
Tmie,4.702
Vrk2,4.702
Hdac8,4.698
Slc2a8,4.698
Dnah2,4.695
Hdx,4.691
Spag9,4.687
Trim37,4.686
Efna4,4.685
Ift172,4.685
Tbc1d9,4.678
Akr1e1,4.677
Optn,4.677
Lman2l,4.673
Slc35a5,4.673
Aplp1,4.67
Naa60,4.67
Adamtsl4,4.668
Rhbdd2,4.666
Bloc1s5,4.664
Xiap,4.662
Irak2,4.66
Ralbp1,4.658
Spop,4.657
Hivep1,4.655
Tex26,4.655
Cir1,4.654
Usp54,4.654
H2az2,4.653
Zer1,4.653
Alpk1,4.649
Tprgl,4.649
Lurap1l,4.635
D130043K22Rik,4.633
Calm1,4.631
Pld2,4.631
Map4k2,4.618
1700029J07Rik,4.615
Ing1,4.608
Mccc1,4.607
Bbs4,4.606
Extl2,4.605
Slc39a11,4.605
Srd5a3,4.604
Odf2l,4.603
Orm2,4.601
Mmaa,4.6
Kptn,4.599
Snrk,4.597
Tnni3,4.592
Npr2,4.591
Fut10,4.589
Pcbp2,4.588
Pip4p1,4.587
Dusp26,4.584
Inpp4a,4.583
Serinc3,4.581
Atp6v0d1,4.579
Adar,4.578
Ngfr,4.575
Plxnc1,4.575
Icam5,4.568
Slc45a4,4.567
Pi4ka,4.565
Lamb1,4.562
Il10rb,4.561
Tbc1d23,4.561
Stambp,4.56
Cacnb3,4.559
Slc7a2,4.559
Cyb561a3,4.55
Zc3h12d,4.549
1700030J22Rik,4.545
Slc41a3,4.545
Abhd2,4.544
Daglb,4.544
Efemp1,4.544
Cyld,4.538
Zdhhc18,4.538
Chsy1,4.537
Pdia4,4.535
Hipk1,4.534
Nelfb,4.531
Napepld,4.53
Zfp385a,4.528
Arhgef25,4.525
Hr,4.525
Dtx3,4.524
Sec22a,4.524
Ensa,4.521
Dctn6,4.519
Lrrc10b,4.518
Pafah2,4.518
Mon1b,4.517
Rab11fip2,4.516
Slc18b1,4.516
Snap47,4.513
Creb3l2,4.511
Izumo4,4.511
Tmed3,4.51
Naxe,4.509
Pfkfb3,4.506
Alk,4.503
Serpina6,4.501
Ulk1,4.5
Adk,4.499
Col10a1,4.499
Tgfbr3,4.499
Abcb1b,4.49
Mfsd4b4,4.49
Map3k8,4.489
Bcr,4.487
Cdh2,4.487
Ankrd1,4.486
Rnasel,4.486
Spcs2,4.484
Acvrl1,4.482
Chic1,4.482
Spice1,4.482
Elf4,4.477
Tnk2,4.477
Eif2d,4.476
Itpr3,4.476
Dlg2,4.475
Atp2c1,4.473
Cavin2,4.471
Jak1,4.471
Il4,4.468
Parm1,4.463
Lyz2,4.461
Fam120c,4.459
Tjp1,4.457
Stk38l,4.455
Ulk2,4.455
4930430F08Rik,4.452
Procr,4.452
Antxr1,4.451
Cdh17,4.451
Rhbdf2,4.45
Ppp4r4,4.449
Map3k12,4.448
Hoxa3,4.438
Cdc42,4.437
Cpq,4.437
Slc25a1,4.434
Hspa1b,4.433
Slc22a18,4.429
Cd2ap,4.427
Hebp2,4.427
Ppp1cb,4.426
Mettl4,4.424
Letmd1,4.422
Apol9a,4.417
Abcc4,4.416
Acaa1a,4.413
Rbks,4.413
Fam185a,4.41
Ddx58,4.409
Dmxl2,4.407
P3h2,4.404
Tbc1d5,4.404
Borcs8,4.399
Rfesd,4.397
Kbtbd7,4.396
Gbp2b,4.392
Nox4,4.383
Vsig10,4.383
H2-Q1,4.381
Zfp395,4.377
Nckap5,4.375
Acot2,4.374
Pik3c2a,4.374
Grk5,4.371
Parp14,4.37
Ptgfrn,4.37
Ccdc120,4.368
Lmo2,4.366
Osgep,4.366
Rgs11,4.366
Wnt5b,4.361
Gfpt1,4.36
Rtl9,4.36
Ube2q1,4.36
Pcgf1,4.356
Shpk,4.355
Cbx4,4.354
D6Ertd527e,4.353
Cyb5d2,4.351
Tmem127,4.349
Crtc3,4.347
Mtss2,4.347
Poglut2,4.346
Ypel5,4.346
Nsmaf,4.345
Plekha5,4.342
Vamp3,4.336
Ganc,4.333
Paics,4.333
Cradd,4.331
Fam229b,4.331
Wdyhv1,4.331
Eif4a2,4.329
Rnpep,4.323
Abcd1,4.32
Brsk1,4.32
Rcbtb2,4.319
Tctn3,4.318
Scarb2,4.317
Gpbp1l1,4.313
Smpd1,4.313
Ccdc189,4.31
Ccpg1os,4.308
Gdf15,4.308
Tm9sf4,4.306
Ddrgk1,4.303
Mtus2,4.302
Tor1aip1,4.302
Nbdy,4.301
Notch3,4.301
Samd14,4.301
Senp7,4.3
Ralgps2,4.299
Zfp580,4.299
Btbd10,4.296
Enah,4.291
Plpp1,4.289
Grhpr,4.287
Inca1,4.286
Ttc21a,4.286
Ero1b,4.283
Fxyd1,4.283
Evl,4.282
Serpinb1a,4.28
Cfap410,4.278
Snx4,4.277
Cd302,4.275
Ptprm,4.274
Zfand2b,4.274
Smad6,4.271
Ppa1,4.27
Fut4,4.268
Mccc2,4.268
Clasp2,4.266
Dnajc12,4.266
Tapbpl,4.266
Kif21b,4.265
Cbr1,4.263
Rbck1,4.263
Dmpk,4.261
Primpol,4.26
Bmp4,4.259
Ccdc138,4.259
Pnpla7,4.256
Trim12c,4.254
Dera,4.252
Rpn2,4.25
Aifm2,4.248
Cln6,4.247
Cyp26c1,4.245
Tmem87b,4.245
Trip4,4.244
Akr1b10,4.243
Fads6,4.241
Sgce,4.239
Fam71e1,4.238
Vps35l,4.236
Fbxo7,4.233
Morn4,4.232
Klhl2,4.23
Zc3hav1,4.23
Fyb2,4.223
Il17rc,4.221
Vegfb,4.218
Eps8l2,4.215
Ocrl,4.212
Fbxo8,4.211
Gorasp1,4.209
Atp2a3,4.208
Dnajc14,4.207
Mtpn,4.206
Slc35b4,4.203
Mfap4,4.2
Ccdc191,4.199
Atp1b3,4.188
Acsf2,4.185
Gpx1,4.177
Ston1,4.177
Ccdc192,4.175
Tmco3,4.174
Hadh,4.173
3830406C13Rik,4.171
Rffl,4.171
Mapre3,4.168
Rmnd1,4.168
Hoxc10,4.167
Pcgf5,4.166
Unc119,4.166
Cryzl1,4.165
Gstt3,4.161
Adprm,4.159
Gzme,4.158
Mgarp,4.154
Hmcn1,4.152
Natd1,4.151
Eml4,4.15
Trim41,4.149
Plpp5,4.148
Gabarapl2,4.145
Glod4,4.143
B4galnt1,4.14
Thnsl2,4.14
Syt7,4.139
Ckb,4.136
Jag1,4.135
Ctbp2,4.131
AW146154,4.13
Fstl3,4.129
Cep126,4.128
Osbpl9,4.124
Tex264,4.123
Surf1,4.118
Vmp1,4.115
2610002M06Rik,4.11
Onecut2,4.11
Ppp1r16a,4.11
Nptn,4.109
Prdx5,4.109
Dnajc3,4.108
Pfkp,4.108
Psmb8,4.108
Ergic1,4.107
Hfe,4.107
Actr3b,4.105
Camk1d,4.104
Gpr162,4.104
Rint1,4.1
Vamp1,4.098
Rhoa,4.096
Setbp1,4.095
Ccdc88a,4.092
Ext1,4.09
Tmem18,4.089
Bag4,4.088
Fndc10,4.08
Ficd,4.078
Bpgm,4.077
Ifi47,4.067
Chm,4.065
Tmem107,4.065
Gnl3l,4.062
Ccdc93,4.061
Efcab14,4.061
Rilpl2,4.061
Mapk9,4.06
Wdr45,4.06
Dcaf11,4.059
Phf1,4.055
Rnaseh2b,4.053
Mcam,4.052
Ddhd2,4.051
Gsn,4.045
Mypop,4.045
Lurap1,4.041
B3galnt1,4.039
Zfp932,4.039
Eapp,4.038
Cyp20a1,4.037
Zfp108,4.036
1810037I17Rik,4.035
Dennd10,4.035
Sfxn3,4.035
Zfp810,4.032
Miga1,4.031
Ift22,4.03
Smap1,4.029
Erg28,4.028
Traf3ip2,4.028
Nupr1l,4.025
Car8,4.023
Rfng,4.021
Sacm1l,4.021
Itprid2,4.019
Csf2rb,4.012
Ormdl3,4.012
Mef2a,4.01
Tenm3,4.01
Capn3,4.008
Dnajc27,4.006
Cldn1,4.003
Dync2i2,4.003
Tspyl1,4
Rab10,3.995
Dusp7,3.991
Virma,3.991
Susd4,3.988
Pcolce2,3.985
Ccdc152,3.984
Garem1,3.983
Whrn,3.981
Heatr5b,3.979
Cyp26a1,3.978
Metrnl,3.978
Mfsd14b,3.978
Mtmr4,3.978
Mettl26,3.977
Fnbp1l,3.976
Cntfr,3.975
Nek7,3.975
Cnpy2,3.97
Tmem237,3.969
Tcaf2,3.968
Fcgr4,3.966
Ica1,3.966
Apool,3.965
Ncf4,3.965
Gadd45b,3.961
Sirt2,3.961
Cib2,3.96
Txnl4b,3.959
Nxpe4,3.955
Pde6d,3.954
Aph1c,3.952
Lrriq3,3.951
Cav2,3.95
Tmem14a,3.948
Mipol1,3.947
Pdk2,3.943
Dock1,3.94
Dcp1b,3.939
Cda,3.937
Gprin2,3.937
Dmac2,3.936
Lactb2,3.936
Agrn,3.929
Dhrs9,3.929
Cep250,3.927
Slc36a4,3.927
Epdr1,3.926
Itgav,3.926
Lrrc8c,3.925
Adgrl4,3.923
Furin,3.921
Zzz3,3.921
Atp6v1h,3.919
Prxl2a,3.919
Gfpt2,3.918
Tctn1,3.917
Ap3s2,3.916
Stt3a,3.916
Prkdc,3.914
Ankrd29,3.912
Defb42,3.912
Elp4,3.911
Fto,3.91
Tnn,3.909
Klhl41,3.907
Lrtm1,3.907
Gfra2,3.906
Mrpl33,3.905
Bbx,3.901
Taf4b,3.9
Ckap4,3.899
Ano1,3.898
Trip10,3.897
Casp6,3.893
Npc1,3.893
Tradd,3.893
Cpeb3,3.892
Serpinb9e,3.891
M1ap,3.888
Pcmtd2,3.888
Armc9,3.885
Derl1,3.884
Bex3,3.882
Oog1,3.882
Rnf128,3.882
Sharpin,3.882
Zfp759,3.881
Ttll5,3.88
Col4a1,3.879
Ubxn11,3.879
Tmbim1,3.877
Cdk5,3.875
Fbxo2,3.874
Kif7,3.874
Faim,3.873
Morn1,3.872
Mknk1,3.871
Sgpp1,3.869
Zfp956,3.868
Cplx3,3.867
Acd,3.865
Slco1a5,3.864
Rgp1,3.861
Tbc1d16,3.861
Ankra2,3.86
H2ac19,3.859
Ptges,3.858
Dse,3.855
Abhd18,3.853
Ip6k1,3.853
Pla2g12a,3.852
Ahi1,3.851
Carmil1,3.849
Dhtkd1,3.845
Sdf2l1,3.845
Trp53bp1,3.845
Pomk,3.843
Mcm9,3.842
Tusc3,3.842
Slc25a11,3.841
Zfp442,3.841
Casp8,3.84
Dnm3,3.835
Mettl7a1,3.832
Fibp,3.83
Fgd1,3.829
Bivm,3.827
Syt2,3.827
Btbd3,3.826
Syap1,3.823
Mgat1,3.822
Zfp324,3.822
Zfp945,3.819
Usp21,3.818
Med16,3.816
Pgap2,3.815
Ano6,3.813
Eif5a2,3.811
Fbxo25,3.808
Synpr,3.807
B3glct,3.792
Impact,3.791
Acot13,3.79
Antkmt,3.789
Rab4a,3.787
Cnnm2,3.785
Dock9,3.782
Nynrin,3.782
Dlx4,3.781
Becn1,3.779
Lrch1,3.775
Rwdd3,3.775
Gbp3,3.774
Lcmt1,3.773
Cd34,3.767
Csk,3.767
Smim10l1,3.767
Arhgef10,3.764
Arhgap29,3.762
Sgsm1,3.76
Itpr2,3.759
Ptpn5,3.757
Shfl,3.755
Atn1,3.754
Hdac1,3.754
Per3,3.754
Tek,3.754
Katnal1,3.752
Marchf2,3.752
Sema5b,3.751
Ywhaq,3.751
Magt1,3.75
Akr7a5,3.749
Atp6v1c1,3.747
Dpp8,3.746
Frs2,3.744
Pex7,3.744
Cnot8,3.736
Zfp93,3.735
Slc7a7,3.734
Ikzf2,3.732
Nek4,3.73
Tmem94,3.726
Sptssa,3.725
Ubxn2b,3.725
Hsdl2,3.724
Ptdss1,3.724
D5Ertd579e,3.721
Mylk2,3.716
Ttc22,3.715
Sgk3,3.713
Obsl1,3.712
Serpinb6e,3.712
Kank1,3.711
Srxn1,3.711
Decr1,3.709
Slc17a7,3.708
Ttc41,3.703
2610507B11Rik,3.701
Shisa4,3.701
Arxes2,3.696
Chd1l,3.696
Ccdc82,3.693
Zfp248,3.688
Ccdc17,3.678
Ypel4,3.678
Abhd16a,3.676
Rnf166,3.676
Tbc1d2,3.676
Abhd14a,3.671
Noa1,3.67
Cryl1,3.668
Arf4,3.665
Herc4,3.665
F11r,3.66
Tex9,3.66
Arl8a,3.657
Nipsnap1,3.654
Rdh14,3.654
Zdhhc12,3.654
Dtd2,3.653
Mindy2,3.651
Oma1,3.65
Srebf1,3.65
Ehhadh,3.649
Fkbp15,3.648
Mdh1,3.644
Stam,3.644
Wdr27,3.644
Oscp1,3.643
Hbp1,3.642
Taldo1,3.641
Cxcl12,3.64
Dnajc10,3.64
Emb,3.64
Nfatc1,3.64
2510002D24Rik,3.639
Selenoh,3.638
Rnf115,3.636
Dusp14,3.635
Ccl8,3.634
Nsun3,3.634
Specc1l,3.633
Sirt5,3.629
Six5,3.626
C1rb,3.623
Il17ra,3.622
Tfcp2,3.621
Dguok,3.619
Fibin,3.619
Car9,3.616
Zrsr1,3.615
B630019K06Rik,3.614
Syk,3.614
Amy1,3.613
Hectd3,3.61
Pter,3.608
Trnp1,3.608
Usf2,3.608
Zfp809,3.608
Itgbl1,3.607
Morf4l1,3.606
Osbpl8,3.606
Stx17,3.606
Atp11b,3.6
Mif4gd,3.598
Amz2,3.597
Ring1,3.595
Exd2,3.593
Asl,3.59
Cdc40,3.589
Odf3l1,3.589
Pde7b,3.588
Slc7a4,3.586
Hmgn2,3.585
Spry2,3.584
Rrm2b,3.579
Zfp874b,3.576
Selenon,3.574
Npdc1,3.569
Rab9,3.566
Slc25a27,3.566
Tbc1d19,3.566
Heyl,3.564
Arhgef18,3.558
Afg1l,3.557
Yipf3,3.557
Myd88,3.555
Psmd8,3.555
Rfx3,3.554
Rmi1,3.554
Ttpa,3.554
Vgll4,3.553
Chml,3.55
Aasdh,3.549
Gnpda2,3.548
Inpp5a,3.547
Vti1a,3.547
Pink1,3.544
Cby1,3.543
Hoxc6,3.543
Lca5l,3.541
Tmub1,3.54
Zbtb8os,3.537
Pdgfra,3.534
Dnai1,3.533
Dnajb4,3.529
Arntl2,3.526
Car12,3.524
Ikbkb,3.524
Ankrd37,3.519
Bcl9l,3.518
1110032A03Rik,3.515
Minar1,3.515
Itsn1,3.514
Ss18,3.513
Abcg4,3.507
Ccdc90b,3.506
Rnf123,3.505
Sh3yl1,3.504
Tmem67,3.503
Aimp2,3.502
Cacfd1,3.501
Jund,3.501
Upp2,3.5
Dcst1,3.498
Sap130,3.495
Zfyve19,3.492
2010315B03Rik,3.491
Ankrd55,3.487
Faf2,3.487
Klhdc3,3.486
Ntn1,3.485
Gpd2,3.484
Etfrf1,3.483
Scai,3.483
Anks1,3.481
Evi5,3.478
Golga1,3.478
Mgat5,3.478
AA986860,3.475
Sh3gl3,3.475
Ttc19,3.475
Ugt1a6b,3.474
Bcap31,3.473
Hoxc4,3.471
Ppp3cc,3.471
Gramd3,3.466
Sel1l,3.466
Efcab7,3.465
Ap3b1,3.462
Fbxw9,3.462
Arl2bp,3.459
Xrcc4,3.459
Brms1l,3.457
Nrep,3.457
Ikbip,3.454
Hsd11b2,3.451
Fdx1,3.45
Map4k5,3.45
Olfr805,3.449
Evc,3.447
Gpr108,3.447
Lctl,3.446
Mamstr,3.445
Usf3,3.442
Unc50,3.441
1810030O07Rik,3.44
Hnmt,3.439
Ufl1,3.439
Dcxr,3.436
Tmem33,3.436
Ddost,3.435
Nr3c1,3.435
Vps26c,3.435
Hipk2,3.434
Tep1,3.434
Zfp763,3.433
Armcx3,3.432
Numbl,3.432
Nbr1,3.428
Mblac2,3.427
Morn2,3.427
Cd47,3.424
Irf2,3.423
Cmas,3.422
Exoc4,3.422
Uaca,3.422
Pramel51,3.418
Gapdh,3.417
Prkaa1,3.415
H2-M3,3.412
Ppm1b,3.412
Serpinb9c,3.412
Gatd3a,3.411
Zc3h6,3.405
5430403G16Rik,3.404
Tbccd1,3.402
Gmpr,3.401
Tmem165,3.397
Mettl8,3.395
Ctsh,3.393
Upf3a,3.393
Gabarapl1,3.392
Kmt5c,3.388
Lgals3bp,3.387
Parp1,3.387
Eps8l3,3.385
B230217C12Rik,3.383
Calml4,3.383
Osr2,3.383
Srgap2,3.381
Scamp5,3.378
Abhd14b,3.377
Col6a5,3.377
Saraf,3.377
Tlcd4,3.374
Fsd1,3.373
Nphp3,3.372
St6galnac6,3.372
Adi1,3.371
Klhl13,3.371
Iqcg,3.37
Otogl,3.37
Gramd1c,3.368
Chst11,3.366
Ggcx,3.364
Dnaaf10,3.362
Cdk14,3.357
Rarg,3.357
Fas,3.356
Emc9,3.355
Sema4g,3.355
Kdsr,3.354
Pth1r,3.354
Aox1,3.353
Apc2,3.353
Fhod1,3.353
Accs,3.351
Hmox2,3.35
Galm,3.348
Gm1673,3.348
Uckl1,3.346
Zkscan17,3.346
Fam241b,3.344
Mpst,3.344
Ywhab,3.344
Spats2,3.342
Frg1,3.339
Cd109,3.338
Ppp4r3b,3.336
Ampd3,3.335
Orai3,3.335
Ccdc186,3.333
Rnft1,3.332
Slc12a5,3.331
Gatd1,3.326
Pbx1,3.326
Sh3bgrl2,3.326
Myof,3.324
Zfp3,3.323
Fam117b,3.321
Oaz2,3.321
Syngap1,3.321
Sdsl,3.318
Sfxn4,3.318
Ttc38,3.318
Gstt2,3.317
Slc12a6,3.315
Apobec3,3.314
Slc35f6,3.312
Atp8b5,3.311
Mpnd,3.31
Abhd8,3.309
Cib1,3.308
Cap1,3.305
Smc1a,3.305
Arhgap10,3.304
Pex11g,3.301
Rab28,3.298
Atp6v0e,3.297
Msr1,3.296
Ppm1m,3.296
Nsmce3,3.295
Fkbp7,3.293
Ndfip1,3.293
Slc44a1,3.293
Xxylt1,3.293
Xlr,3.29
Ccnq,3.289
Tmem121,3.288
Zfand1,3.288
2510039O18Rik,3.287
Heatr5a,3.287
Crip2,3.286
Gmds,3.286
Otog,3.286
Radx,3.286
Slc7a15,3.285
0610009B22Rik,3.281
Xlr3a,3.278
Tmem219,3.277
Mthfsd,3.275
Pex11a,3.275
Dag1,3.273
N4bp2l1,3.272
Artn,3.271
Ifih1,3.268
Sik3,3.267
Snrpn,3.267
Tmem143,3.266
Cd14,3.265
Mospd3,3.265
Flot1,3.261
Gsdmd,3.261
Zfp931,3.261
1110059G10Rik,3.259
Lrrk1,3.259
Bhlhe41,3.258
BC028528,3.256
Tpst1,3.256
Ak1,3.255
Fbxo6,3.254
Nenf,3.254
Radil,3.252
Setmar,3.252
Dnajc4,3.25
Gcc2,3.25
Frat1,3.247
Zbp1,3.247
Cyp46a1,3.246
Dync2i1,3.243
Galk2,3.243
Gdap2,3.243
Sec31b,3.243
Skp1,3.243
Zbtb10,3.242
Zfp469,3.242
2310033P09Rik,3.241
Adipor1,3.241
Rft1,3.241
Acyp1,3.24
Dcaf4,3.234
Tatdn3,3.234
Rabgap1l,3.233
Hspa5,3.231
Myl10,3.229
2210408I21Rik,3.228
Pfkfb2,3.224
Oxnad1,3.223
Bad,3.221
Cep290,3.22
Lrrc30,3.219
Derl2,3.218
Zmynd11,3.218
Dzip3,3.217
Washc3,3.216
Arrdc1,3.215
Kyat3,3.215
Letm1,3.215
Vdr,3.213
Spaca6,3.209
Bckdha,3.208
Sppl2a,3.207
Zbtb25,3.207
Jmjd8,3.206
Dhx16,3.204
Ufc1,3.204
Acad12,3.201
Gdpd2,3.201
Nudt13,3.201
Cntnap1,3.198
Prps2,3.197
Rad50,3.197
Gtf2e2,3.196
Sin3a,3.194
Ppp2r5a,3.193
Zfp345,3.19
Mical2,3.189
Kif16b,3.186
Ptprk,3.186
Eps15,3.183
Qsox2,3.183
Slc39a12,3.178
Tac4,3.178
Tmbim6,3.176
Dnajb9,3.173
Man1a,3.173
Tnfaip1,3.173
Bicral,3.171
R3hdm4,3.17
Cdyl,3.169
Pcm1,3.167
Fam53c,3.165
Htatip2,3.165
Aph1a,3.164
Cfap300,3.161
Tmem230,3.161
B3galnt2,3.16
Cacnb4,3.157
Cep85l,3.155
Mxd4,3.155
Nalcn,3.155
Haus4,3.153
Tmem170,3.153
Coro2b,3.151
Yipf1,3.15
Serf2,3.149
Anxa1,3.147
Ccser2,3.147
Stau2,3.142
Hp1bp3,3.141
Rhoc,3.139
H2bc4,3.138
Xylt2,3.136
Zfp532,3.136
A930004D18Rik,3.135
Dap,3.135
Fgf2,3.131
Gtpbp2,3.131
Atxn7,3.13
Ggact,3.129
Ifi27,3.128
Prrg2,3.128
Tmem259,3.126
Serp1,3.125
Gnpda1,3.124
Thsd7b,3.124
Ube2l3,3.124
Smad9,3.121
Ift20,3.119
Fer,3.118
Rassf4,3.116
Asb5,3.115
Id3,3.115
Ctf1,3.114
Ankzf1,3.113
Csf2rb2,3.108
Zkscan14,3.108
Cdkl3,3.107
Hoga1,3.106
Ube2w,3.105
Homez,3.102
Lrrc73,3.102
P3h3,3.102
Tas1r3,3.102
Ofd1,3.101
Tmem53,3.098
Adamts4,3.097
Ccdc30,3.095
F2rl1,3.092
Rrbp1,3.092
Nr6a1,3.091
Uck1,3.09
Dnai2,3.089
Zcchc18,3.088
Irak1bp1,3.083
Carhsp1,3.079
Copg1,3.079
Zfp512b,3.078
Kansl1l,3.076
Chpt1,3.075
Ephb4,3.075
Tle5,3.075
Psg17,3.074
Ralb,3.074
Slc39a13,3.074
Atxn1,3.073
Mocs2,3.073
Htra4,3.072
Tulp3,3.072
1500009C09Rik,3.067
Tmem42,3.067
Sec62,3.066
Samd4b,3.062
Arnt,3.061
Mfsd3,3.061
Zcwpw1,3.06
Etl4,3.058
Suds3,3.057
Pag1,3.055
Tpmt,3.052
Mbnl2,3.051
Mtrfr,3.05
Hdhd2,3.049
Pex11b,3.049
Bbof1,3.048
Dnpep,3.047
Ndfip2,3.047
Rhobtb3,3.047
Pde3a,3.046
Bag1,3.044
Pax8,3.044
Ifi211,3.042
Slc49a4,3.042
G6pc3,3.04
Efemp2,3.039
Snx27,3.039
Atp8a2,3.038
Gpx8,3.038
Odad4,3.038
Catsper3,3.037
Nt5dc1,3.037
Gpr161,3.035
Pcgf2,3.035
Dph6,3.033
Rbm47,3.033
Rnf5,3.033
Iftap,3.031
Kdm5b,3.031
Mtmr9,3.03
Pnpo,3.03
Smoc1,3.028
Acbd5,3.027
Slc25a40,3.023
Lrrc58,3.022
Osbpl7,3.022
Fmo2,3.021
Pigg,3.02
Snai3,3.02
Sc5d,3.019
Plgrkt,3.018
Gadd45g,3.017
Pcdhga1,3.017
5730455P16Rik,3.016
Cbx8,3.016
Wasl,3.014
Abca8a,3.013
C2cd3,3.013
Slc48a1,3.013
Tfr2,3.013
Il15ra,3.011
Fktn,3.01
Cplane1,3.009
Ap3m1,3.008
Sema3f,3.008
Arl6,3.005
Catsper2,3.002
Eci1,3
Samd15,2.998
Stard7,2.998
Stx2,2.996
Hddc3,2.995
Birc2,2.994
Kdm6b,2.994
Cldn34c1,2.993
Mras,2.992
Rnf187,2.992
Helz,2.991
Wnt11,2.991
AW549877,2.989
Braf,2.989
Retsat,2.989
Zfpm2,2.989
Gnb3,2.988
Angel1,2.987
Sap18b,2.987
